ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11410,서대문구,11100,홍제동,,,,,,2023-12-15,57000,149.94,106.0,0.0,,,1994,단독다가구,직거래,
2023,11590,동작구,10700,사당동,1,대지,1154,0000,사당휴먼시아,2023-12-15,86000,84.73,0.0,4.0,,,2009,아파트,중개거래,
2023,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2023-12-15,23500,27.66,38.28,16.0,,,2014,오피스텔,중개거래,서울 서대문구
2023,11650,서초구,10800,서초동,1,대지,1337,0002,아크로텔 강남역,2023-12-15,18200,17.7,24.93,8.0,,,2016,오피스텔,중개거래,서울 서초구
2023,11500,강서구,10300,화곡동,1,대지,0391,0005,경동팰리스3차,2023-12-15,24200,52.46,29.15,3.0,,,2008,연립다세대,중개거래,서울 강서구
2023,11200,성동구,10400,도선동,1,대지,0014,0000,신한넥스텔,2023-12-15,9500,19.63,26.08,15.0,,,1998,오피스텔,중개거래,서울 성동구
2023,11320,도봉구,10600,방학동,1,대지,0636,0000,송학휴스테이,2023-12-15,32700,51.87,0.0,5.0,,,2016,아파트,중개거래,서울 도봉구
2023,11440,마포구,12700,상암동,1,대지,1748,0000,상암 오벨리스크 2차,2023-12-15,15000,24.2,31.49,4.0,,,2014,오피스텔,직거래,
2023,11305,강북구,10200,번동,1,대지,0435,0045,송학에버빌Ⅱ,2023-12-15,35000,53.81,32.91,6.0,,,2017,연립다세대,중개거래,서울 강북구
2023,11650,서초구,10100,방배동,1,대지,0767,0005,제니스빌10차,2023-12-15,64500,54.63,33.56,2.0,,,2017,연립다세대,중개거래,서울 서초구
2023,11710,송파구,10700,가락동,1,대지,0098,0007,(98-7),2023-12-15,11000,35.24,45.75,8.0,,,1990,오피스텔,중개거래,"서울 강북구, 서울 송파구"
2023,11710,송파구,11300,거여동,1,대지,0697,0000,송파시그니처롯데캐슬,2023-12-15,120000,59.98,0.0,31.0,,,2021,아파트,중개거래,"서울 강남구, 서울 송파구"
2023,11650,서초구,10200,양재동,1,대지,0362,0000,삼성베스트빌,2023-12-15,49900,25.78,16.54,5.0,,,2016,연립다세대,중개거래,서울 서초구
2023,11500,강서구,10300,화곡동,1,대지,1056,0027,경원아트빌B동,2023-12-15,19000,28.8,14.34,1.0,,,2001,연립다세대,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,0073,0000,경남,2023-12-15,26000,44.5,0.0,10.0,,,1988,아파트,중개거래,서울 도봉구
2023,11545,금천구,10200,독산동,1,대지,1064,0030,아크로빌101,2023-12-15,27350,37.36,22.6,3.0,,,2015,연립다세대,중개거래,서울 금천구
2023,11350,노원구,10400,하계동,1,대지,0284,0000,청구,2023-12-15,79000,84.97,0.0,7.0,,,1988,아파트,중개거래,서울 노원구
2023,11260,중랑구,10400,묵동,1,대지,0062,0020,솔현빌라B동,2023-12-15,9800,40.95,35.83,-1.0,,,1987,연립다세대,직거래,
2023,11410,서대문구,11800,홍은동,1,대지,0412,0009,거유주택(412-9),2023-12-15,6000,38.43,18.15,-1.0,,,1996,연립다세대,중개거래,서울 서대문구
2023,11305,강북구,10100,미아동,1,대지,0080,0044,누리팰리스,2023-12-15,37000,27.76,17.63,4.0,,,2022,연립다세대,중개거래,"서울 강북구, 서울 성북구"
2023,11200,성동구,11100,금호동3가,1,대지,0917,0000,금호1차푸르지오,2023-12-15,96000,59.97,0.0,11.0,,,2005,아파트,중개거래,서울 성동구
2023,11200,성동구,10200,하왕십리동,1,대지,1052,0000,금호베스트빌,2023-12-15,90000,84.97,0.0,6.0,,,2001,아파트,중개거래,"서울 성동구, 서울 중구"
2023,11305,강북구,10300,수유동,,,,,,2023-12-15,28000,65.42,100.2,0.0,,,1969,단독다가구,중개거래,서울 강북구
2023,11500,강서구,10300,화곡동,,,,,,2023-12-15,95000,236.07,159.6,0.0,,,1990,단독다가구,중개거래,서울 강서구
2023,11680,강남구,10800,논현동,1,대지,0203,0001,거평타운오피스텔,2023-12-15,21500,32.39,42.76,10.0,,,1991,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2023,11470,양천구,10200,목동,1,대지,0318,0082,목동베스트빌비동,2023-12-15,24100,57.88,26.34,2.0,,,2003,연립다세대,중개거래,서울 양천구
2023,11440,마포구,12700,상암동,1,대지,1596,0000,"상암DMC푸르지오시티, S-City",2023-12-15,16800,18.33,28.44,13.0,,,2017,오피스텔,중개거래,서울 마포구
2024,11500,강서구,10200,등촌동,1,대지,0688,0000,주공3,2023-12-15,74500,58.14,0.0,7.0,,,1995,아파트,중개거래,서울 강서구
2023,11740,강동구,10800,성내동,1,대지,0084,0020,(84-20),2023-12-15,31200,29.55,15.96,4.0,,,2017,연립다세대,중개거래,서울 강동구
2023,11215,광진구,10500,자양동,1,대지,0775,0010,헤렌하우스(775-10),2023-12-15,37600,51.94,25.93,3.0,,,2015,연립다세대,중개거래,서울 광진구
2023,11470,양천구,10300,신월동,1,대지,0020,0032,세진주택,2023-12-15,33700,84.27,59.54,4.0,,,1994,연립다세대,직거래,
2023,11215,광진구,10100,중곡동,1,대지,0120,0015,선영아트빌(120-15),2023-12-15,26900,46.04,27.7,2.0,,,2008,연립다세대,중개거래,서울 성동구
2023,11470,양천구,10200,목동,,,,,,2023-12-15,110000,120.8,172.0,0.0,,,1976,단독다가구,중개거래,서울 양천구
2023,11650,서초구,10200,양재동,1,대지,0392,0002,주원베르빌(101동),2023-12-15,45000,29.93,18.0,3.0,,,2016,연립다세대,중개거래,서울 서초구
2023,11680,강남구,10100,역삼동,,,,,,2023-12-15,665000,741.74,261.8,0.0,,,2003,단독다가구,중개거래,서울 강남구
2023,11560,영등포구,11300,당산동3가,,,,,,2023-12-15,77500,42.28,85.3,0.0,,,1985,단독다가구,직거래,
2023,11215,광진구,10500,자양동,1,대지,0229,0048,상진라인빌,2023-12-15,28350,14.4,18.15,4.0,,,2019,연립다세대,중개거래,서울 광진구
2023,11410,서대문구,11900,북가좌동,1,대지,0431,0000,DMC한양,2023-12-15,72000,65.34,0.0,12.0,,,1987,아파트,중개거래,서울 서대문구
2023,11440,마포구,12500,성산동,1,대지,0030,0031,삼정빌리지가동,2023-12-15,26200,44.28,28.29,3.0,,,1992,연립다세대,중개거래,서울 마포구
2023,11500,강서구,10300,화곡동,1,대지,0967,0021,중앙하이츠,2023-12-15,15000,44.39,24.36,3.0,,,2002,연립다세대,직거래,
2023,11545,금천구,10300,시흥동,1,대지,1005,0000,중앙하이츠빌라,2023-12-15,38000,49.84,74.95,1.0,,,1988,연립다세대,중개거래,서울 금천구
2023,11305,강북구,10300,수유동,1,대지,0392,0039,엠에스펠리체,2023-12-15,21000,29.98,18.19,6.0,,,2017,연립다세대,직거래,
2023,11740,강동구,10500,길동,1,대지,0415,0016,청광플러스원큐브3차,2023-12-15,11700,13.27,0.0,13.0,,,2014,아파트,직거래,
2023,11140,중구,16200,신당동,1,대지,0241,0026,(241-26),2023-12-15,42500,14.99,10.96,5.0,,,2012,연립다세대,중개거래,서울 중구
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,21506,21.35,20.29,2.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,21044,19.2,18.25,2.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,18460,18.82,17.89,3.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,18906,17.4,16.54,5.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,18491,17.33,16.47,2.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,17491,17.33,16.47,3.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,16029,13.95,13.26,2.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,16029,13.95,13.26,3.0,,,2013,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0547,0022,엘시티,2023-12-15,16537,12.09,11.49,5.0,,,2013,연립다세대,직거래,
2023,11260,중랑구,10400,묵동,,,,,,2023-12-15,78000,209.06,123.0,0.0,,,1992,단독다가구,중개거래,서울 중랑구
2023,11140,중구,16200,신당동,1,대지,0241,0026,(241-26),2023-12-15,59000,25.03,18.31,4.0,,,2012,연립다세대,중개거래,서울 용산구
2023,11500,강서구,10300,화곡동,1,대지,0380,0003,로얄하이츠(380-3),2023-12-15,26000,60.01,36.67,5.0,,,2008,연립다세대,중개거래,서울 강서구
2023,11470,양천구,10200,목동,1,대지,0318,0023,성우하이츠빌라,2023-12-15,23500,56.14,26.75,3.0,,,2001,연립다세대,중개거래,서울 양천구
2023,11230,동대문구,10500,답십리동,1,대지,1013,0000,래미안미드카운티,2023-12-15,120000,84.99,0.0,14.0,,,2019,아파트,중개거래,서울 동대문구
2023,11740,강동구,10100,명일동,1,대지,0114,0000,명가,2023-12-15,36000,29.92,18.26,3.0,,,2019,연립다세대,중개거래,서울 강동구
2024,11710,송파구,11200,오금동,1,대지,0043,0000,현대(2-4차),2023-12-15,160000,84.98,0.0,14.0,,,1984,아파트,중개거래,서울 송파구
2023,11530,구로구,10200,구로동,1,대지,0642,0009,한신,2023-12-15,30500,35.28,0.0,1.0,,,1988,아파트,중개거래,서울 구로구
2023,11740,강동구,10900,천호동,1,대지,0025,0036,예가풍경채,2023-12-15,37900,42.05,28.42,6.0,,,2015,연립다세대,중개거래,서울 강동구
2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2023-12-15,60500,59.98,0.0,15.0,,,2004,아파트,중개거래,서울 강북구
2023,11500,강서구,10300,화곡동,1,대지,0424,0037,라테라스빌,2023-12-15,19300,29.41,18.28,2.0,,,2015,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2023,11650,서초구,10100,방배동,1,대지,0012,0036,라온채,2023-12-15,275000,189.59,0.0,1.0,,,2008,아파트,중개거래,서울 서초구
2023,11170,용산구,12900,이촌동,1,대지,0430,0000,LG한강자이,2023-12-15,545000,210.01,0.0,14.0,,,2003,아파트,중개거래,서울 용산구
2023,11260,중랑구,10100,면목동,1,대지,1533,0000,디아이빌,2023-12-15,32000,50.87,34.04,4.0,,,2011,연립다세대,중개거래,서울 중랑구
2023,11260,중랑구,10100,면목동,1,대지,1533,0000,디아이빌,2023-12-15,32000,50.87,34.04,4.0,,,2011,연립다세대,중개거래,서울 중랑구
2023,11500,강서구,10200,등촌동,1,대지,0631,0000,등촌동두산위브센티움,2023-12-15,15700,28.45,38.59,4.0,,,2004,오피스텔,중개거래,서울 강서구
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2023-12-15,235000,84.99,0.0,13.0,,,2008,아파트,중개거래,서울 송파구
2023,11440,마포구,12300,망원동,1,대지,0405,0055,들국화쉐르빌,2023-12-15,50200,62.66,29.4,4.0,,,2002,연립다세대,중개거래,서울 마포구
2023,11590,동작구,10100,노량진동,1,대지,0226,0015,현대빌라,2023-12-15,100000,53.02,25.73,3.0,,,1992,연립다세대,중개거래,서울 동작구
2023,11215,광진구,10900,군자동,1,대지,0039,0015,리치팰리스(39-15),2023-12-15,25000,39.12,25.41,2.0,,,2016,연립다세대,직거래,
2023,11170,용산구,11300,원효로2가,1,대지,0003,0012,용산센트럴포레,2023-12-15,46000,24.05,8.43,12.0,,,2022,연립다세대,중개거래,서울 용산구
2023,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,2023-12-15,15200,15.97,0.0,13.0,,,2015,아파트,중개거래,서울 동작구
2023,11740,강동구,10900,천호동,1,대지,0425,0003,천호역 한강 푸르지오시티,2023-12-15,18000,26.27,37.38,25.0,,,2015,오피스텔,중개거래,서울 강동구
2024,11560,영등포구,10300,영등포동2가,1,대지,0332,0003,밀레니엄시티,2023-12-15,27900,31.06,44.93,14.0,,,2018,오피스텔,중개거래,서울 영등포구
2023,11500,강서구,10300,화곡동,1,대지,0155,0043,(155-43),2023-12-15,45000,84.12,53.4,2.0,,,1990,연립다세대,중개거래,서울 강동구
2023,11500,강서구,10300,화곡동,1,대지,0155,0043,(155-43),2023-12-15,30000,70.26,53.3,-1.0,,,1990,연립다세대,중개거래,서울 강동구
2023,11500,강서구,10300,화곡동,1,대지,1088,0000,태영아트빌,2023-12-15,19800,38.56,22.19,4.0,,,2011,연립다세대,중개거래,서울 강서구
2023,11710,송파구,10100,잠실동,1,대지,0086,0000,아시아선수촌아파트,2023-12-15,431000,178.33,0.0,2.0,,,1986,아파트,중개거래,서울 송파구
2023,11170,용산구,12100,용문동,1,대지,0038,0092,홈그린빌2차,2023-12-15,61000,63.98,36.36,3.0,,,2009,연립다세대,중개거래,서울 용산구
2023,11500,강서구,10300,화곡동,1,대지,0155,0043,(155-43),2023-12-15,50000,70.08,53.3,1.0,,,1990,연립다세대,중개거래,서울 강서구
2023,11470,양천구,10100,신정동,,,,,,2023-12-15,100000,225.24,97.7,0.0,,,1995,단독다가구,직거래,
2023,11470,양천구,10300,신월동,1,대지,0100,0022,테마100,2023-12-15,25000,26.13,15.93,3.0,,,2020,연립다세대,중개거래,서울 영등포구
2024,11380,은평구,10700,응암동,1,대지,0081,0051,양지스카이뷰,2023-12-15,32500,27.65,20.01,6.0,,,2020,연립다세대,중개거래,서울 은평구
2023,11530,구로구,10600,고척동,1,대지,0141,0001,서울가든,2023-12-15,63000,84.99,0.0,6.0,,,1989,아파트,중개거래,서울 구로구
2023,11380,은평구,11400,진관동,1,대지,0065,0000,은평뉴타운엘크루,2023-12-15,68500,59.98,0.0,13.0,,,2017,아파트,중개거래,서울 은평구
2023,11530,구로구,10800,오류동,1,대지,0006,0240,J팰리스2차(6-240),2023-12-15,16500,29.15,16.94,3.0,,,2012,연립다세대,중개거래,서울 구로구
2023,11740,강동구,10900,천호동,1,대지,0039,0019,CASAMIA(까사미아),2023-12-15,28000,44.83,30.43,5.0,,,2016,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0409,0047,미래하이츠(409-47),2023-12-15,14000,42.25,26.21,2.0,,,2001,연립다세대,중개거래,서울 강서구
2023,11305,강북구,10300,수유동,1,대지,0486,0280,미래주택,2023-12-15,11000,36.74,19.61,-1.0,,,1993,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,1070,0005,대호센스빌8차,2023-12-15,33000,59.66,34.04,2.0,,,2004,연립다세대,중개거래,서울 강서구
2023,11620,관악구,10200,신림동,1,대지,1425,0004,코스모그린,2023-12-15,11260,12.21,0.0,5.0,,,2012,아파트,직거래,
2023,11530,구로구,10800,오류동,1,대지,0004,0010,4-10,2023-12-15,34000,29.73,24.1,3.0,,,2022,연립다세대,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21417,19.58,33.01,14.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21628,20.21,34.05,8.0,,,2017,오피스텔,직거래,
2024,11650,서초구,10800,서초동,1,대지,1589,0011,서초팰리스,2023-12-14,26900,20.66,27.94,3.0,,,2021,오피스텔,직거래,
2023,11740,강동구,10500,길동,1,대지,0457,0000,청광플러스원큐브2차,2023-12-14,10200,14.5,0.0,12.0,,,2013,아파트,중개거래,서울 강동구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21522,20.21,34.05,7.0,,,2017,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24750,27.63,40.13,3.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24750,27.63,40.13,3.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24500,27.63,40.13,2.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24500,27.63,40.13,2.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24450,27.58,40.05,2.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24700,27.58,40.05,3.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,26400,26.74,13.04,6.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,25300,26.74,13.04,4.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,25550,26.74,13.04,5.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,25150,26.31,12.83,5.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24900,26.31,12.83,4.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24900,26.31,12.83,4.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,25650,26.31,12.83,6.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,26000,26.31,12.83,6.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,25150,26.31,12.83,5.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24550,24.61,12.04,7.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,23850,24.61,12.01,4.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24550,24.61,12.01,6.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,24050,24.61,12.01,5.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,21300,24.04,34.91,2.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,21550,24.04,34.91,3.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,21750,23.93,34.75,2.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,21950,23.93,34.75,3.0,,,2023,오피스텔,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,22400,23.1,11.27,6.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,21700,23.1,11.27,4.0,,,2023,연립다세대,직거래,
2023,11545,금천구,10200,독산동,1,대지,1006,0143,서전하우스,2023-12-14,21950,23.1,11.27,5.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21628,20.21,34.05,8.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21628,20.21,34.05,8.0,,,2017,오피스텔,직거래,
2023,11440,마포구,12000,서교동,1,대지,0484,0034,서교그린빌라,2023-12-14,39000,57.44,26.16,2.0,,,1996,연립다세대,중개거래,서울 마포구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21628,20.21,34.05,8.0,,,2017,오피스텔,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1568,0001,서울대입구한양아이클래스,2023-12-14,18500,16.58,0.0,14.0,,,2018,아파트,중개거래,서울 관악구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21628,20.21,34.05,8.0,,,2017,오피스텔,직거래,
2023,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역마에스트로,2023-12-14,18500,19.46,0.0,15.0,,,2012,아파트,중개거래,"서울 관악구, 서울 송파구"
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,11.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,11.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,11.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20625,19.58,33.01,6.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,3.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,3.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20625,19.58,33.01,6.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11740,강동구,10600,둔촌동,1,대지,0469,0019,골드빌(469-19),2023-12-14,40500,38.03,22.95,2.0,,,2012,연립다세대,중개거래,서울 강동구
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20625,19.58,33.01,6.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20625,19.58,33.01,6.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,4.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,3.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,9.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,9.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,9.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20309,19.58,33.01,3.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,8.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,21206,19.58,33.01,13.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20995,19.58,33.01,8.0,,,2017,오피스텔,직거래,
2023,11500,강서구,10500,마곡동,1,대지,0760,0001,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,2023-12-14,20836,19.58,33.01,7.0,,,2017,오피스텔,직거래,
